zpid,garageSpaces,parkingSpaces,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures
29459807,0,0,0,3,1,0,0,0,0,0
119620477,4,4,0,3,2,1,2,0,1,1
29372913,0,0,0,4,1,1,2,0,1,0
70992316,2,2,0,4,3,0,0,0,0,0
58297966,2,2,0,5,3,0,0,0,0,0
29351905,3,3,0,5,2,3,1,0,0,0
83817317,2,2,0,5,2,2,1,0,1,0
70352389,2,2,0,2,2,1,0,0,1,0
29372413,2,2,0,3,2,2,0,0,0,0
29344839,2,2,0,3,3,1,2,0,1,0
119620476,1,1,0,4,2,2,2,0,0,0
29462690,2,2,0,5,2,0,1,0,1,0
70992306,0,0,0,4,2,1,1,0,1,0
29351902,3,3,0,2,2,3,2,0,0,0
80106317,0,0,0,1,1,0,0,0,0,0
29459805,0,0,0,4,1,0,0,0,0,0
29343832,0,0,0,6,0,1,0,0,0,6
29375911,4,4,0,5,3,0,0,0,0,0
55299476,0,0,0,3,2,0,0,0,0,0
29470178,0,0,0,4,2,0,0,0,0,0
29464189,2,2,0,3,2,1,1,0,0,0
29395310,2,2,0,1,2,2,0,0,0,0
58298400,2,2,0,1,2,0,0,0,0,0
79981802,0,0,0,2,1,0,0,0,0,0
29342388,2,2,1,3,2,2,1,0,2,0
29375910,0,0,0,4,1,0,0,0,0,0
111372812,0,0,0,3,1,2,0,0,1,0
145658177,0,0,0,7,1,0,0,0,0,0
29464187,0,0,0,4,1,0,0,0,0,0
29344833,0,0,0,4,2,3,3,0,0,0
83816303,2,2,0,4,2,2,0,0,0,0
29353898,2,2,0,8,2,1,0,0,0,0
80104443,0,0,0,4,1,0,0,0,0,0
70336887,0,0,0,4,1,0,0,0,0,0
58300408,2,2,0,7,2,2,1,0,1,0
29361809,0,0,0,2,0,0,0,0,0,0
29343331,0,0,0,4,1,0,0,0,0,0
58298397,2,2,0,4,2,0,0,0,0,0
89552800,2,2,0,3,1,0,0,0,0,0
70341938,0,0,0,3,1,0,0,0,0,0
29565906,4,4,0,4,3,1,2,0,0,0
96645484,3,3,0,1,3,0,0,0,0,0
64744302,3,3,0,4,2,4,1,0,1,0
29462679,1,1,0,7,2,1,2,0,0,0
121656827,3,3,0,1,2,0,0,0,1,0
202161475,6,6,0,8,4,0,0,0,0,0
29353897,3,3,0,1,2,0,0,0,0,0
80102437,0,0,0,2,1,0,0,0,0,0
29372406,0,0,0,3,1,1,0,0,0,0
70330384,0,0,0,5,2,0,0,0,0,0
124149797,0,0,0,3,2,1,1,0,0,0
70345678,0,0,0,4,1,0,0,0,0,0
124845293,0,0,0,3,1,0,0,0,0,0
120896822,2,2,0,5,2,0,0,0,0,0
29395301,2,2,0,8,3,0,0,0,0,0
70345937,2,2,0,4,2,1,1,0,0,0
58298396,0,0,0,3,1,3,1,0,1,0
58300404,3,3,0,4,2,0,0,0,0,0
60136380,0,0,0,3,1,0,0,0,0,0
29342316,2,2,0,4,2,4,1,0,1,0
111370793,0,0,0,4,1,1,3,0,1,0
29469933,2,2,0,3,2,1,0,0,0,0
80079467,3,3,0,3,2,0,0,0,0,0
29396799,2,2,0,5,2,2,1,0,0,0
29363396,2,2,0,2,2,1,0,0,0,0
251036659,2,2,0,0,1,0,0,0,0,0
29372402,0,0,0,3,1,0,0,0,0,0
116080293,0,0,0,4,2,0,0,0,0,0
120898376,3,3,0,5,2,0,2,0,2,0
70345672,0,0,0,6,1,0,0,0,0,0
29344810,0,0,0,0,1,0,0,0,0,0
80107289,3,3,0,1,2,0,0,0,0,0
83833429,2,2,0,3,2,1,0,0,0,0
29353999,3,3,0,4,2,2,2,0,1,0
303835965,3,3,0,4,2,1,3,0,0,1
29395299,0,0,0,2,0,1,1,0,0,0
145655653,4,4,0,9,4,0,0,0,0,1
29376401,2,2,0,7,2,0,0,0,0,0
83830871,3,3,0,3,2,3,3,0,1,0
145656091,2,2,0,5,2,2,3,0,0,0
89548288,2,2,0,3,3,1,0,0,0,0
29351394,0,0,0,5,1,0,0,0,0,0
29470429,2,2,0,3,2,1,1,0,1,0
29385797,2,2,0,0,2,1,0,0,0,0
111961964,2,2,0,3,2,1,3,0,2,0
241933147,4,4,0,3,2,1,1,0,1,0
120896481,4,4,0,3,3,2,2,0,1,0
29342304,0,0,0,3,1,1,1,0,1,0
29358887,2,2,0,4,2,0,0,0,0,0
70352288,3,3,0,5,3,3,2,0,1,0
241934796,2,2,0,4,2,0,0,0,0,0
83819425,0,0,0,0,1,0,0,0,0,0
88027789,2,2,0,4,3,0,0,0,0,0
243293463,2,2,0,4,2,1,0,0,0,0
70345662,2,2,0,4,2,0,0,0,0,0
241930792,0,0,0,3,0,1,1,0,0,0
29372400,2,2,0,1,2,0,0,0,0,0
70333788,0,0,0,3,2,0,0,0,0,0
29351383,3,3,0,3,2,0,0,0,0,0
80087925,0,0,0,3,1,0,0,0,0,0
89550796,2,2,0,1,2,0,0,0,0,0
111968786,2,2,0,3,3,0,0,0,0,0
241933142,2,2,0,4,2,2,1,0,1,1
70323862,3,3,0,3,3,0,0,0,0,0
124837787,2,2,0,3,2,2,1,0,0,0
29370399,2,2,0,4,2,1,2,0,0,0
70352281,4,4,0,2,2,4,1,0,0,0
70341923,0,0,0,3,1,0,0,0,0,0
64634789,1,1,0,3,2,0,0,0,0,0
89651286,0,0,0,4,2,0,0,0,0,0
122187957,0,0,0,4,1,0,0,0,0,0
29462476,2,2,0,3,2,2,0,0,0,0
60136362,1,1,0,0,2,0,0,0,0,0
2094867139,2,2,0,0,2,0,0,0,0,0
29336282,2,2,0,5,2,0,0,0,0,0
29370396,2,2,0,2,2,0,0,0,0,0
83822780,0,0,0,3,1,3,2,0,0,0
29470419,0,0,0,2,3,0,0,0,0,0
121656881,0,0,0,3,1,0,0,0,0,0
64842284,0,0,0,2,1,0,0,0,0,0
2086373955,3,3,0,2,2,0,0,0,0,0
70345631,1,1,0,2,2,0,0,0,0,0
251034137,2,2,0,3,2,2,1,0,0,0
29368396,0,0,0,0,1,0,0,0,0,0
145657415,0,0,0,2,3,0,0,0,0,0
70352278,5,5,0,5,2,1,2,0,0,0
114157955,3,3,0,3,2,2,1,0,1,1
29351381,0,0,0,4,1,0,0,0,0,0
64578358,0,0,0,0,1,0,0,0,0,0
125808623,0,0,0,4,1,0,0,0,0,0
251029914,1,1,0,5,2,0,0,0,0,0
125887777,0,0,0,1,1,1,1,0,0,0
119629454,3,3,0,3,2,2,2,0,0,0
70330356,0,0,0,0,1,0,0,0,0,0
29351880,3,3,0,3,2,0,0,0,0,0
125934135,0,0,0,4,1,0,0,0,0,0
70992278,0,0,0,6,2,0,0,0,0,0
29342271,6,6,0,2,3,2,1,1,2,0
70345913,0,0,0,4,1,0,0,0,0,0
29374395,0,0,0,2,1,0,0,0,0,0
29395269,0,0,0,1,0,1,1,0,0,0
69811276,3,3,0,4,2,3,3,0,1,0
2098913275,0,0,0,0,0,0,0,0,0,0
29353878,0,0,0,1,1,0,0,0,0,0
250405453,2,2,0,7,3,2,2,0,1,0
70352355,3,3,0,4,2,0,1,0,1,0
125090634,0,0,0,3,1,0,0,0,0,0
29344769,2,2,0,6,2,2,2,0,1,0
83830909,2,2,0,4,2,1,2,0,0,0
70352275,2,2,0,4,2,1,0,0,0,0
83829268,0,0,0,4,1,0,0,0,1,0
29351378,0,0,0,3,1,0,0,0,2,0
94882853,0,0,0,0,1,0,0,0,0,0
250399952,3,3,0,8,2,0,0,0,0,0
70345600,0,0,0,2,1,0,0,0,0,0
70992273,0,0,0,3,2,0,0,0,0,0
70352265,3,3,0,4,2,0,0,0,0,0
29377392,0,0,0,7,2,2,1,0,1,0
70345908,0,0,0,1,1,0,0,0,0,0
83820767,2,2,0,3,2,1,1,0,0,0
29361760,5,5,0,5,2,1,2,0,1,0
29338353,2,2,0,4,2,2,1,0,0,0
114156945,2,2,0,3,2,0,0,0,0,0
251030597,0,0,0,4,1,0,0,0,0,0
70352264,3,3,0,2,2,2,0,0,1,0
29370392,0,0,0,3,1,0,0,0,0,0
70341902,2,2,0,3,2,1,1,0,0,0
125739266,4,4,0,5,1,2,2,0,0,0
29351873,6,6,0,2,3,0,0,0,0,0
64658848,0,0,0,3,1,0,0,0,0,0
185217270,0,0,0,0,2,0,0,0,0,0
29462580,2,2,0,1,2,0,0,0,0,0
58300391,2,2,0,3,2,0,0,0,1,0
124839095,2,2,0,2,2,2,0,0,0,0
63712399,0,0,0,5,1,0,0,0,0,0
63751762,0,0,0,3,1,0,0,0,0,0
83830766,0,0,0,4,1,0,0,0,0,0
29342348,2,2,0,7,3,0,0,0,0,0
29353871,3,3,0,3,3,1,0,0,1,0
89547757,0,0,0,7,1,2,3,0,2,0
88021769,0,0,0,2,2,0,0,0,0,0
83822444,2,2,0,4,2,1,1,0,0,0
125805573,0,0,0,2,1,0,0,0,0,0
2084748889,2,2,0,4,2,2,1,0,0,0
29336264,0,0,0,3,1,0,0,0,0,0
29395261,0,0,0,5,1,0,0,0,0,0
29353870,0,0,0,4,0,0,0,0,0,0
241930760,0,0,0,0,0,0,0,0,0,0
70333753,3,3,0,8,2,2,1,0,0,0
29470395,2,2,0,4,3,1,2,0,0,0
29342345,2,2,0,5,2,0,0,0,0,0
88027768,0,0,0,5,2,0,0,0,0,0
202153443,3,3,0,4,2,2,2,0,0,0
29353869,0,0,0,0,1,0,0,0,0,0
29375888,4,4,0,1,3,0,0,0,0,0
64743260,2,2,0,3,2,0,1,0,0,0
145653763,6,6,0,3,2,3,2,0,0,0
89556257,0,0,0,5,1,0,0,0,0,0
145656114,0,0,0,3,1,0,0,0,0,0
29470392,0,0,0,3,1,0,0,0,0,0
111372751,2,2,0,3,2,2,2,0,1,0
29351365,0,0,0,4,1,0,0,0,0,0
83124840,3,3,0,4,3,1,1,0,2,0
119618443,2,2,0,4,2,0,1,0,0,0
70337262,0,0,0,4,1,2,2,0,1,0
83826891,0,0,0,4,1,1,2,0,0,0
29374385,2,2,0,3,2,0,0,0,0,0
2079962106,2,2,0,2,1,1,0,0,0,0
29361751,2,2,0,7,2,0,0,0,0,0
145653363,0,0,0,3,1,0,0,0,0,0
83819259,0,0,0,2,1,0,0,0,0,0
114156943,2,2,0,8,2,0,0,0,0,1
29375883,0,0,0,4,2,0,0,0,0,0
83123966,0,0,0,5,1,0,0,0,0,0
145551605,0,0,0,4,1,0,0,0,0,0
241937749,0,0,0,2,2,0,0,0,0,0
83813891,2,2,0,4,2,0,0,0,0,0
2094300248,3,3,0,4,2,0,0,0,0,0
243334255,0,0,0,4,2,0,1,0,1,0
29336839,2,2,0,3,3,2,1,0,1,0
64916752,2,2,0,4,3,0,0,0,0,0
29372883,0,0,0,4,1,0,0,0,0,0
29359361,2,2,0,3,2,0,0,0,0,0
29344758,3,3,0,3,2,4,1,0,1,0
241930604,0,0,0,3,1,2,2,0,1,0
70345883,2,2,0,3,2,0,0,0,0,0
29376382,2,2,0,7,2,3,2,0,2,0
89552498,0,0,0,0,1,0,0,0,0,0
29343838,3,3,0,8,4,0,0,0,0,0
83123860,0,0,0,4,1,0,0,0,0,0
70337257,0,0,0,0,2,0,0,0,0,0
145551603,4,4,0,5,2,3,2,0,0,0
89548938,0,0,0,0,1,0,0,0,0,0
241937747,2,2,0,5,2,1,0,0,0,0
70345882,0,0,0,3,1,0,0,0,0,0
29361742,2,2,0,2,2,1,0,0,0,0
29462554,0,0,0,0,1,0,0,0,0,0
83830335,3,3,0,1,2,2,0,0,1,0
2090437934,0,0,0,3,0,0,0,0,0,0
29372882,0,0,0,3,2,0,0,0,0,0
29342256,3,3,0,4,2,0,0,0,0,0
29361741,0,0,0,4,0,2,2,0,0,0
125803744,0,0,0,0,1,0,0,0,0,0
2142047553,0,0,0,6,1,0,0,0,0,0
121720751,3,3,0,4,3,2,1,0,3,0
29351860,2,2,0,3,2,0,1,0,0,0
145551602,0,0,0,3,1,0,0,0,0,0
121655881,2,2,0,0,2,0,0,0,0,0
70352247,0,0,0,4,1,2,1,0,1,0
303838934,2,2,0,4,2,2,2,0,0,0
83123738,2,2,0,1,1,0,0,0,0,0
58298859,0,0,0,3,1,0,1,0,1,0
111371244,2,2,0,1,3,0,0,0,0,0
80096879,0,0,0,5,2,0,0,0,0,0
83828738,3,3,0,2,2,1,2,0,0,0
58300380,2,2,0,3,2,0,0,0,0,0
29336834,3,3,0,4,2,0,2,0,1,0
145657101,2,2,0,6,2,0,0,0,1,0
89661246,0,0,0,4,2,0,0,0,0,0
251032231,0,0,0,0,1,0,0,0,0,0
202153434,0,0,0,3,1,2,2,0,1,0
29375880,0,0,0,4,1,1,0,0,0,0
29395244,0,0,0,1,1,0,0,0,0,0
70352245,0,0,0,4,1,0,0,0,0,0
83832236,0,0,0,7,1,0,0,0,0,0
58298858,0,0,0,5,1,2,3,0,2,0
83819833,4,4,0,4,2,0,0,0,0,0
124720093,3,3,0,4,3,0,1,0,1,0
125330933,0,0,0,4,1,0,0,0,0,0
29370379,2,2,0,3,2,1,0,0,0,0
80095730,0,0,0,3,1,2,0,0,1,0
29358857,0,0,0,5,2,0,0,0,0,0
29361735,4,4,0,6,2,0,0,0,0,0
64434238,0,0,0,6,1,0,0,0,0,0
70345876,0,0,0,2,1,0,0,0,0,0
145655592,2,2,0,4,2,2,2,0,2,0
83124833,0,0,0,4,1,1,3,0,1,0
70352240,0,0,0,3,1,0,0,0,0,0
2084748878,2,2,0,4,2,3,1,0,0,0
29363350,0,0,0,1,1,0,0,0,0,0
64632734,2,2,0,3,2,0,0,0,0,0
29395234,2,2,2,4,2,1,2,0,0,0
89825703,2,0,0,10,5,3,1,0,1,1
125230931,0,0,0,3,1,0,1,0,0,0
70323829,0,0,0,5,1,2,0,0,1,0
29363349,3,3,0,4,2,1,2,0,1,0
29354234,6,6,0,5,2,3,0,0,0,0
111371731,0,0,0,7,1,0,0,0,0,0
29344738,0,0,0,4,1,0,0,0,0,0
70341872,0,0,0,3,1,0,0,0,0,0
88020731,2,2,0,4,3,1,1,0,0,0
2083228723,0,0,0,3,0,1,1,0,0,0
29372878,2,2,0,3,2,0,1,0,2,0
83822733,0,0,0,3,1,0,0,0,0,0
124719589,3,3,0,8,2,0,0,0,0,0
70352237,0,0,0,3,1,0,0,0,0,0
111372723,0,0,0,4,1,0,0,0,0,0
121722729,2,2,0,4,3,2,2,0,1,0
70331828,3,3,0,5,2,0,0,0,0,0
29390723,3,3,0,5,2,3,1,0,1,0
70352232,0,0,0,4,1,0,0,0,0,0
2090710344,0,0,0,3,1,0,0,0,0,0
111965924,2,2,0,4,2,3,2,0,0,1
29470367,2,2,0,4,2,1,1,0,1,0
120895826,0,0,0,4,1,1,0,0,1,0
58300374,0,0,0,2,1,3,2,0,1,0
83831720,2,2,0,1,2,0,0,0,0,0
29554229,2,2,0,2,3,2,0,0,0,0
29361730,0,0,0,3,1,0,0,0,0,0
29342230,0,0,0,4,1,1,0,0,0,0
29351336,2,2,0,8,2,0,0,0,0,0
70341866,2,2,0,3,2,0,0,0,0,0
2120767423,3,3,0,3,2,1,1,0,0,0
29376374,0,0,0,0,1,0,0,0,0,0
70331825,4,4,0,4,3,0,0,0,0,0
243336223,0,0,0,2,2,4,1,0,1,0
64425728,3,3,0,1,2,2,3,0,1,0
70352228,3,3,0,5,2,0,0,0,0,0
70342359,0,0,0,1,1,0,0,0,0,0
114406373,0,0,0,4,1,1,1,0,0,0
29336824,0,0,0,5,1,0,0,0,0,0
145653227,3,3,0,3,2,1,0,0,1,0
29469515,2,2,0,1,2,2,0,0,0,0
89663718,2,2,0,4,3,0,2,0,1,0
111372213,2,2,0,4,2,4,2,0,1,0
58300371,0,0,0,0,1,0,0,0,0,0
29363331,0,0,0,9,1,2,0,0,1,0
80075423,3,3,0,4,2,3,3,0,2,0
29344726,4,4,0,9,2,0,0,0,0,0
64488353,0,0,0,0,1,0,0,0,0,0
251036578,2,2,0,0,1,0,0,0,0,0
83124823,3,3,0,3,2,0,0,0,0,0
88016214,2,2,0,6,3,0,0,0,0,0
70345852,0,0,0,2,1,0,0,0,0,0
29351824,2,2,0,4,2,1,1,0,1,0
29342225,3,3,0,4,2,0,0,0,0,0
64698200,2,2,0,4,2,0,0,0,0,0
83817227,3,3,0,3,3,0,0,0,0,0
29554214,2,2,0,4,3,2,2,0,0,0
70342345,0,0,0,4,1,0,0,0,0,0
29334589,2,2,0,3,2,1,2,0,0,0
58301197,0,0,0,0,0,0,0,0,0,0
145657207,0,0,0,3,1,0,0,0,0,0
111965420,0,0,0,3,1,0,0,0,0,0
89459969,0,0,0,3,1,0,0,0,0,0
80101727,3,3,0,3,2,2,3,0,1,0
29363323,0,0,0,4,1,2,1,0,1,0
89657213,3,3,0,6,3,2,2,0,0,0
145656704,0,0,0,6,1,0,0,0,0,0
29336820,2,2,0,7,3,0,1,0,1,0
70345844,0,0,0,1,1,0,0,0,0,0
28591920,4,4,0,5,3,0,0,0,0,0
29342221,4,4,0,4,3,2,2,0,1,0
64482227,3,3,0,4,2,3,2,0,1,0
29375867,6,6,0,4,2,2,1,1,0,0
58298822,2,2,0,4,2,1,0,0,0,0
2090138075,0,0,0,4,0,0,0,0,0,0
70342344,0,0,0,1,1,0,0,0,0,0
125746319,2,2,0,4,3,0,0,0,0,0
83829692,2,2,0,5,2,1,1,0,0,0
242020199,2,2,0,8,2,0,0,0,0,0
2088160918,0,0,0,3,1,0,0,0,0,0
29343473,0,0,0,0,1,0,0,0,0,0
83826719,2,2,0,1,2,0,0,0,0,0
29368367,0,0,0,3,1,0,0,0,0,0
119811212,0,0,0,0,2,0,0,0,0,0
29355996,3,3,0,8,2,0,0,0,0,0
80098843,0,0,0,5,1,0,0,0,0,0
83826317,2,2,0,2,2,0,0,0,0,0
125234417,3,3,0,4,2,1,2,0,2,0
29375866,0,0,0,3,1,0,0,0,0,0
83821706,2,2,0,3,2,0,0,0,0,0
145655493,0,0,0,4,1,0,0,0,0,0
70348211,4,4,0,5,2,1,2,0,0,0
70341841,4,4,0,4,4,0,0,0,0,0
29351820,2,2,0,3,2,0,0,0,0,0
119621415,3,3,0,4,2,0,0,0,0,0
29343816,0,0,0,0,1,0,0,0,0,0
64857865,0,0,0,5,1,0,0,0,0,0
70352206,3,3,0,4,2,2,2,0,1,0
70345835,0,0,0,1,1,0,0,0,0,0
29336816,0,0,0,2,1,0,0,0,0,0
89550915,0,0,0,4,1,1,1,0,1,0
80104819,0,0,0,6,1,0,3,0,1,0
29374365,2,2,0,4,2,2,2,0,1,0
249913071,1,1,0,7,2,1,1,0,0,0
70352478,3,3,0,1,2,0,0,0,0,0
29470334,0,0,0,3,1,1,1,0,0,0
29336815,0,0,0,8,1,1,0,0,0,0
243338197,2,2,0,3,3,3,1,0,1,0
60135188,0,0,0,1,1,0,0,0,0,0
29370363,0,0,0,3,1,0,0,0,0,0
124904977,0,0,0,0,1,0,0,0,0,0
29470332,0,0,0,2,1,0,0,0,0,0
83830318,3,3,0,3,2,0,0,0,0,0
29342206,2,2,0,2,2,0,0,0,0,0
29343813,2,2,0,3,3,0,0,0,0,0
80081913,2,2,0,3,2,2,1,0,1,0
83828998,2,2,0,7,2,0,0,0,0,0
89656195,2,2,0,0,3,0,0,0,0,0
2102202682,0,0,0,4,0,0,0,0,0,0
70345827,0,0,0,5,1,0,0,0,0,0
29550362,0,0,0,4,2,1,1,0,0,0
83124812,3,3,0,3,3,0,1,0,1,0
29342202,0,0,0,4,1,0,0,0,0,0
119629407,6,6,0,3,2,0,0,0,0,0
70352477,3,3,0,8,2,4,2,0,0,1
29344698,0,0,0,3,2,0,0,0,1,0
29334477,2,2,0,7,2,2,0,0,0,0
29351312,2,2,0,3,2,0,0,0,0,0
80097164,0,0,0,0,1,0,0,0,0,0
70352696,3,3,0,4,2,1,2,0,1,0
303836956,4,4,0,7,3,1,0,0,2,1
29588860,0,0,0,7,1,3,1,0,1,0
58297811,0,0,0,4,1,0,0,0,0,0
63834696,3,3,0,3,3,0,0,0,0,0
58298811,0,0,0,5,1,0,0,0,0,0
120088690,0,0,0,4,2,2,2,0,1,0
64650811,0,0,0,4,1,0,0,0,0,0
122188902,0,0,0,3,1,0,0,0,0,0
60138180,0,0,0,2,1,0,0,0,0,0
29375859,4,4,0,3,3,3,0,0,0,0
29336811,2,2,0,4,2,1,0,0,0,0
29342191,0,0,0,3,1,1,0,0,1,0
29470310,2,2,0,2,2,0,0,0,0,0
80101310,2,2,0,3,3,1,1,0,1,0
83829191,2,2,0,3,2,2,1,0,1,0
241933065,2,2,0,2,2,1,0,0,0,0
2083627357,2,2,0,4,2,2,1,0,0,0
83124810,0,0,0,4,1,0,0,0,0,0
96635187,0,0,0,4,2,0,3,0,0,0
29344687,0,0,0,8,1,0,0,0,0,0
62576806,0,0,0,4,1,0,1,0,0,0
60135174,2,2,0,7,2,1,1,0,0,0
29363309,3,3,0,4,2,0,0,0,0,0
83824187,3,3,0,4,2,2,1,1,2,0
111719175,0,0,0,4,2,1,2,0,1,0
83124842,2,2,0,7,2,0,1,0,0,1
29375856,0,0,0,3,1,2,1,0,1,0
63351795,0,0,0,6,1,1,1,0,1,0
122577183,3,3,0,7,2,3,2,0,0,0
2089988805,0,0,0,2,1,0,0,0,0,0
111719174,2,2,0,4,3,1,2,0,1,0
29370356,2,2,0,5,2,1,0,0,1,0
58297810,3,3,0,3,2,0,0,0,0,0
83821658,2,2,0,4,2,0,1,0,0,0
29363305,2,2,0,3,2,0,0,0,0,0
241933063,2,2,0,7,2,1,1,0,0,0
121724673,2,2,0,0,3,2,0,0,0,0
89549186,2,2,0,3,2,1,3,0,1,0
29342183,2,2,0,2,2,0,0,0,0,0
29346810,0,0,0,4,1,2,0,0,0,0
83823656,0,0,0,3,1,0,0,0,0,0
29372855,0,0,0,5,1,0,0,0,0,0
29363376,0,0,0,0,1,0,0,0,0,0
60138171,2,2,0,2,2,1,0,0,0,0
29343809,0,0,0,0,1,0,0,0,0,0
125232898,3,3,0,4,2,0,0,0,0,0
89546185,2,2,0,6,2,0,0,0,0,0
111373149,2,2,0,8,2,0,0,0,0,0
58298795,0,0,0,3,1,0,1,0,1,0
29368353,3,3,0,6,2,0,2,0,1,0
96587820,2,0,0,4,3,2,1,0,0,3
29344674,0,0,0,0,1,0,0,0,0,0
29336809,3,3,0,6,2,2,0,0,1,0
96642672,0,0,0,3,2,0,0,0,0,0
29351295,0,0,0,3,1,3,1,0,3,0
60135169,0,0,0,2,1,0,0,0,0,0
303840391,0,0,0,0,0,4,4,0,0,0
125915673,2,2,0,4,2,1,1,0,0,0
241930181,4,4,0,2,2,0,0,0,0,0
29336807,0,0,0,6,1,1,0,0,0,0
145658850,3,3,0,3,2,2,1,0,0,0
306647642,2,2,0,3,1,1,1,0,0,0
80100763,2,2,0,2,3,0,0,0,0,0
60135161,0,0,0,2,1,0,0,0,0,0
70333794,3,3,0,3,2,0,0,0,0,0
29566850,1,1,0,7,4,0,0,0,0,0
241930180,4,4,0,8,2,0,0,0,0,0
29343802,0,0,0,0,0,0,0,0,0,0
63834670,3,3,0,1,3,0,1,0,2,0
83817142,2,2,0,4,2,1,2,0,0,0
64601258,0,0,0,3,1,0,0,0,0,0
119621889,3,3,0,3,2,0,0,0,0,0
2089111155,2,2,0,3,2,0,0,0,0,0
58298794,0,0,0,3,1,0,0,0,0,0
89549801,4,4,0,5,4,0,0,0,0,0
120772669,2,2,0,4,3,3,1,0,1,0
83824373,3,3,0,3,2,2,1,0,1,0
111962388,0,0,0,3,1,2,3,0,1,0
60138154,0,0,0,2,1,0,0,0,0,0
29374411,0,0,0,3,1,0,0,0,0,0
241933053,0,0,0,2,2,0,0,0,0,0
29356288,3,3,0,3,2,1,3,0,2,0
80088255,0,0,0,3,1,0,0,0,0,0
29344668,4,4,0,4,2,2,2,1,1,0
120772665,2,2,0,4,3,1,0,0,0,0
80077386,3,3,0,6,2,3,2,0,3,0
64812633,4,4,0,2,2,3,0,0,0,0
29363287,3,3,0,5,2,0,0,0,0,0
83813675,2,2,0,1,3,0,0,0,0,0
83828801,3,3,0,1,2,0,0,0,0,0
241933052,0,0,0,1,1,1,0,0,1,0
63834666,0,0,0,0,1,0,0,0,0,0
88021164,0,0,0,2,2,0,0,0,0,0
243293382,3,3,0,3,2,1,3,0,0,0
70352673,3,3,0,1,2,0,0,0,0,0
29363284,3,3,0,3,3,0,0,0,0,0
70326632,2,2,0,4,3,1,1,0,0,0
58300345,2,2,0,3,2,3,2,0,0,0
121657157,3,3,0,4,2,0,2,0,0,0
121723161,4,4,0,5,3,0,0,0,0,0
70324280,0,0,0,0,1,0,0,0,0,0
243292382,3,3,0,5,1,0,1,0,0,0
83815370,0,0,0,7,1,0,0,0,0,0
60138151,2,2,0,3,2,1,1,0,0,0
29351779,0,0,0,1,1,0,0,0,0,0
29374345,2,2,0,2,3,0,1,0,1,0
83818169,0,0,0,0,1,0,0,0,0,0
241931382,0,0,0,3,1,0,0,0,0,0
80105149,2,2,0,2,2,0,0,0,0,0
29336798,0,0,0,3,1,0,0,0,0,0
29343476,0,0,0,3,1,0,0,0,1,0
2085531276,0,0,0,4,1,0,1,0,1,0
88018155,2,2,0,3,3,1,3,0,0,0
241930737,2,2,0,4,2,1,0,0,0,0
29372345,2,2,0,2,2,1,1,0,0,0
94642166,0,0,0,7,1,0,0,0,0,0
251035046,0,0,0,3,1,2,1,0,0,0
119628882,3,3,0,3,2,0,0,0,0,0
89548796,3,3,0,7,2,0,0,0,0,0
111372118,0,0,0,4,1,1,0,0,0,0
69812646,0,0,0,4,1,0,0,0,0,0
249889651,2,2,1,0,2,1,1,0,0,0
29363276,0,0,0,4,1,0,0,0,0,1
83830666,2,2,0,2,2,0,0,0,0,0
124719545,2,2,0,3,2,1,0,0,0,0
60138138,0,0,0,3,1,0,0,0,0,0
83829118,2,2,0,6,3,1,2,0,1,0
89658646,0,0,0,2,2,0,0,0,0,0
83830146,4,4,0,8,2,0,0,0,0,0
80084882,0,0,0,3,1,0,0,0,0,0
80088492,2,2,0,5,2,2,2,0,0,0
29368345,0,0,0,3,1,1,2,0,1,0
29351768,2,2,0,3,2,3,1,0,2,0
70352657,2,2,0,1,2,0,0,0,0,0
83824117,2,2,0,4,2,0,0,0,0,0
83830640,0,0,0,1,0,0,0,0,0,0
29375843,2,2,0,5,2,0,0,0,0,0
121720638,0,0,0,2,2,0,2,0,2,0
29346792,0,0,0,0,0,0,0,0,0,0
111962880,5,5,0,8,4,0,0,0,0,1
58298766,0,0,0,3,1,3,0,0,1,0
29390614,0,0,0,1,0,0,0,0,0,0
124843624,0,0,0,4,0,0,0,0,0,0
29344640,0,0,0,3,1,0,1,0,2,0
80094653,3,3,0,4,2,2,1,0,1,0
29374343,0,0,0,3,1,0,0,0,0,0
83817288,0,0,0,3,3,0,0,0,0,0
96632633,2,2,0,4,4,0,0,0,0,0
80084380,4,4,0,5,2,0,0,0,0,0
111372610,2,2,0,2,2,1,0,0,1,0
29351764,4,4,0,1,3,0,0,0,0,1
29344625,2,2,0,3,2,0,0,0,0,0
83826716,0,0,0,3,1,0,0,0,0,0
29375841,0,0,0,2,1,0,0,0,0,0
63357118,0,0,0,2,1,0,1,0,0,0
64760786,2,2,0,3,2,0,0,0,0,0
29363263,2,2,0,7,2,0,0,0,0,0
58298151,3,3,0,5,2,3,0,2,0,0
29374341,0,0,0,1,1,1,0,0,0,0
241933036,3,3,0,8,5,3,2,0,1,1
70348711,0,0,0,6,1,1,1,0,0,0
70344611,0,0,0,1,1,0,0,0,0,0
29355995,2,2,0,3,2,0,0,0,0,0
145656536,0,0,0,5,1,0,0,0,0,0
29368341,0,0,0,3,1,0,1,0,0,0
